asin,url,title,title_raw,clean_title,title_word_count,product_family,brand,brand_raw,stars,reviewsCount,price_value,price_currency,price_flag,category_root,category_leaf,breadcrumbs,description,description_length,popularity_score,product_type,is_tommee_tippee_brand,is_competitor_brand,is_compatible_accessory,is_core_bottle_listing,thumbnailImage,search_term
B0F5B9CVVQ,https://www.amazon.com/dp/B0F5B9CVVQ,"Thyseed Anti-Colic Glass Baby Bottle for Breastfed Infants, Paced Feeding, Breast-Like Newborn Extra Slow Flow Nipple (0m+), 5 oz, 1 Pack","Thyseed Anti-Colic Glass Baby Bottle for Breastfed Infants, Paced Feeding, Breast-Like Newborn Extra Slow Flow Nipple (0m+), 5 oz, 1 Pack","thyseed anti-colic glass baby bottle for breastfed infants, paced feeding, breast-like newborn extra slow flow nipple (0m+), 5 oz, 1 pack",21,"Thyseed Anti-Colic Glass Baby Bottle for Breastfed Infants, Paced Feeding, Breast-Like Newborn Extra Slow Flow Nipple (0m+)",Thyseed,thyseed,4.5,329.0,29.99,$,premium,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,26.095916945072364,bottle_set,False,False,False,True,https://m.media-amazon.com/images/I/41P34eGpzjL._SX300_SY300_QL70_FMwebp_.jpg,
B001U3XVKM,https://www.amazon.com/dp/B001U3XVKM,Tommee Tippee Ctn Bottles 260ml Single,Tommee Tippee Ctn Bottles 260ml Single,tommee tippee ctn bottles 260ml single,6,Tommee Tippee Ctn Bottles Single,Tommee Tippee,Tommee Tippee,4.4,478.0,15.99,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,27.155482628608027,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/311hzZjrE8L._SY300_SX300_QL70_FMwebp_.jpg,
B0DWV2VFWF,https://www.amazon.com/dp/B0DWV2VFWF,"Portable Bottle Warmer for Travel with built in Nightlight, Fast 4 Heat Settings, Lightweight, Leak-Proof Design & Safe Rechargeable Baby Bottle Warmer for Breastmilk Formula or Water, Travel-Friendly","Portable Bottle Warmer for Travel with built in Nightlight, Fast 4 Heat Settings, Lightweight, Leak-Proof Design & Safe Rechargeable Baby Bottle Warmer for Breastmilk Formula or Water, Travel-Friendly","portable bottle warmer for travel with built in nightlight, fast 4 heat settings, lightweight, leak-proof design & safe rechargeable baby bottle warmer for breastmilk formula or water, travel-friendly",28,"Portable Bottle Warmer for Travel with built in Nightlight, Fast 4 Heat Settings, Lightweight, Leak-Proof Design & Safe Rechargeable Baby Bottle Warmer for Breastmilk Formula or Water, Travel-Friendly",Rebeccah'S Well Being,Rebeccah's Well Being,3.9,57.0,39.99,$,premium,Baby Products,Bottle Warmers,Baby Products > Feeding > Bottle-Feeding > Bottle Warmers,,0,15.835727741131034,baby_bottle,False,False,False,True,https://m.media-amazon.com/images/I/41pMCEd3OXL._SY300_SX300_QL70_FMwebp_.jpg,
B0D4Z9VGQR,https://www.amazon.com/dp/B0D4Z9VGQR,"PUREBURG Replacement True HEPA Filter Compatible with Tommee Tippee Steridryer Bottle Dryer,6-Pack","PUREBURG Replacement True HEPA Filter Compatible with Tommee Tippee Steridryer Bottle Dryer,6-Pack","pureburg replacement true hepa filter compatible with tommee tippee steridryer bottle dryer,6-pack",12,PUREBURG Replacement True HEPA Filter Compatible with Tommee Tippee Steridryer Bottle Dryer,Pureburg,PUREBURG,4.5,2.0,24.22,$,mid,Home & Kitchen,Air Purifier Parts & Accessories,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Air Purifier Parts & Accessories","PUREBURG Replacement True HEPA Filter Compatible with Tommee Tippee Steridryer c Dryer,6-Pack Disclaimer: This product is a generic item that is designed to replace the original part. Any brand names or logos are the registered trademarks of their respective owners. Any use of any brand name or model designation for this product is made solely for purposes of demonstrating compatibility. . PUREBURG - Pure Your Breath! We value your satisfaction. If you have any problems using our product, please always contact us.",519,4.943755299006494,bottle_set,True,False,True,True,https://m.media-amazon.com/images/I/71gE1MxOyeL._AC_SX342_SY445_QL70_FMwebp_.jpg,
B09KS9KQHS,https://www.amazon.com/dp/B09KS9KQHS,"Tommee Tippee Insulated Straw Cup for Toddlers, Spill-Proof, 9oz, 12m+, 1-Count, Pink","Tommee Tippee Insulated Straw Cup for Toddlers, Spill-Proof, 9oz, 12m+, 1-Count, Pink","tommee tippee insulated straw cup for toddlers, spill-proof, 9oz, 12m+, 1-count, pink",12,"Tommee Tippee Insulated Straw Cup for Toddlers, Spill-Proof , 12m+, 1-Count",Tommee Tippee,Tommee Tippee,4.3,5054.0,,USD,unknown,Baby Products,Cups,Baby Products > Feeding > Solid Feeding > Cups,"From 12 months onward, your little one becomes a lot more active. Our 9oz straw cup is ideal at this stage, designed to keep busy toddlers happy and hydrated all day! Straw cups are great alternatives to sippy cups, with a soft straw helping to develop sipping skills. The soft, silicone straw is easy to drink through and little ones don’t have to tip the cup up very far to drink from it. In between sips, the straw flips down to prevent spills and keep your bag or the floor clean. As with most Tommee Tippee cups, you can interchange parts like lids and bases, although handles are not compatible with insulated cups. The insulated base minimizes condensation and keeps water cool to encourage drinking and keep kids cool while playing. The toddler straw sippy cup is super easy to clean - either in hot, soapy water or on the top shelf of the dishwasher. It's safe for steam, UV, or microwave sterilization, too. All our products are BPA, BPS, PVC, Phthalate and Nitrosamine free for your ultimate reassurance.",1015,36.67097246525466,cup,True,False,False,False,https://m.media-amazon.com/images/I/31h3iXzM7PL._SY300_SX300_QL70_FMwebp_.jpg,
B0G6N65XVL,https://www.amazon.com/dp/B0G6N65XVL,"Comotomo Silicone Baby Bottle Gen 2 – 2026 Release (5oz) – True Slow-Flow Nipple for Newborn Feeding (0-3 Months) with Dual Anti Colic Vents for Breast to Bottle Transition, Green (Double Pack)","Comotomo Silicone Baby Bottle Gen 2 – 2026 Release (5oz) – True Slow-Flow Nipple for Newborn Feeding (0-3 Months) with Dual Anti Colic Vents for Breast to Bottle Transition, Green (Double Pack)","comotomo silicone baby bottle gen 2 – 2026 release (5oz) – true slow-flow nipple for newborn feeding (0-3 months) with dual anti colic vents for breast to bottle transition, green (double pack)",32,"Comotomo Silicone Baby Bottle Gen 2 – 2026 Release ( ) – True Slow-Flow Nipple for Newborn Feeding (0-3 Months) with Dual Anti Colic Vents for Breast to Bottle Transition, (Double Pack)",Comotomo,Comotomo,4.9,25.0,23.99,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,15.964673036305264,baby_bottle,False,True,False,True,https://m.media-amazon.com/images/I/31xjJf0NPnL._SY300_SX300_QL70_FMwebp_.jpg,
B0C7LJT8Y9,https://www.amazon.com/dp/B0C7LJT8Y9,Dr. Talbot's Anti-Colic Bottles - 9 oz (2-Pack) - Baby Bottles for Newborn Babies 0+ Months - Self Sterilizing Newborn Bottles with Slow Flow Soft Flex Nipple and Advanced Venting System,Dr. Talbot's Anti-Colic Bottles - 9 oz (2-Pack) - Baby Bottles for Newborn Babies 0+ Months - Self Sterilizing Newborn Bottles with Slow Flow Soft Flex Nipple and Advanced Venting System,dr. talbot's anti-colic bottles - 9 oz (2-pack) - baby bottles for newborn babies 0+ months - self sterilizing newborn bottles with slow flow soft flex nipple and advanced venting system,31,Dr. Talbot's Anti-Colic Bottles - ( ) - Baby Bottles for Newborn Babies 0+ Months - Self Sterilizing Newborn Bottles with Slow Flow Soft Flex Nipple and Advanced Venting System,Dr. Talbot'S,Dr. Talbot's,4.3,325.0,12.18,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"Less reflux means less fussing and more enjoyable feedings for parents and babies. Dr. Talbot's Anti-Colic Bottles have a venting system that draws air to the base of the bottle, helping to reduce colic symptoms like wind, reflux, and fussing. This baby bottle also features a Soft Flex Simple Latch Nipple designed to mimic mom's nipple and encourage latch-on. Plus, internal ridges prevent the nipple from collapsing while your baby is feeding. When feeding time is over, sterilization is easy and convenient. The bottle's multi-part venting system can be fully removed for thorough cleaning, and the bottle's self-sterilizing system uses only the bottle's components, water, and a microwave. Made from safe and durable materials for parents' peace of mind, Dr. Talbot's Anti-Colic Bottles come in a two-pack, so parents will always have a clean bottle at home or on the go!",876,24.883658739876843,bottle_set,False,False,False,True,https://m.media-amazon.com/images/I/41tA4CiesUL._SY300_SX300_QL70_FMwebp_.jpg,
B0FS7PF67N,https://www.amazon.com/dp/B0FS7PF67N,"Tommee Tippee Pacifier Travel Sterilizer Case with 0-6M Ultra-Light NightGlow Pacifier, Glows in The Dark Charges in 2 Minutes, Portable UVC Sterilizer, AA Battery or USB Charge","Tommee Tippee Pacifier Travel Sterilizer Case with 0-6M Ultra-Light NightGlow Pacifier, Glows in The Dark Charges in 2 Minutes, Portable UVC Sterilizer, AA Battery or USB Charge","tommee tippee pacifier travel sterilizer case with 0-6m ultra-light nightglow pacifier, glows in the dark charges in 2 minutes, portable uvc sterilizer, aa battery or usb charge",27,"Tommee Tippee Pacifier Travel Sterilizer Case with 0-6M Ultra-Light NightGlow Pacifier, Glows in The Dark Charges in 2 Minutes, Portable UVC Sterilizer, AA Battery or USB Charge",Tommee Tippee,Tommee Tippee,4.8,1273.0,29.32,$,premium,Baby Products,Pacifier Accessories,"Baby Products > Baby Care > Pacifiers, Teethers & Teething Relief > Pacifier Accessories","NightGlow Pod recharges the glow of a nighttime pacifier in just 2 minutes, and safely sterilizes at the same time. This practical case comes with a 0-6 month Ultra-light NightGlow pacifier, so you can soothe straight away, then settle down with a sterilised sterilized pacifier that glows in the dark all night*. The only sterilizer designed to use UVA light to recharge any glow in the dark pacifier 240x faster NightGlow charging, UVA light charges in 2 minutes, natural daylight can take up to 8 hours UV pacifier sterilizer kills 99.9% of bacteria in just 2 minutes UVC light sterilizes any pacifier (including latex styles) and can also sterilize other small objects, like baby bottle nipples, no water needed Compact pacifier container with silicone strap holds up to 2 pacifiers Powered by the included USB cable, or with x3 AA lithium batteries. Please note, the USB cable does not charge the batteries*Assumes a 9-hour glow. Based on Tommee Tippee Ultra-light and Breast-like NightGlow styles after a 2-minute charge.**To verify, please visit the Amazon product page",1076,34.31960081343412,pacifier,True,False,False,False,https://m.media-amazon.com/images/I/31TsksXl7yL._SY300_SX300_QL70_FMwebp_.jpg,
B00CU94X1Q,https://www.amazon.com/dp/B00CU94X1Q,Tommee Tippee Closer to Nature Medium Flow Teats (Pack of 2),Tommee Tippee Closer to Nature Medium Flow Teats (Pack of 2),tommee tippee closer to nature medium flow teats (pack of 2),11,Tommee Tippee Closer to Nature Medium Flow Teats ( ),Tommee Tippee,Tommee Tippee,4.2,231.0,22.59,$,mid,Baby Products,Nipples,Baby Products > Feeding > Bottle-Feeding > Nipples,"Colic in infants may be caused by a combination of in?uences including ingesting air during feeding. The new advanced comfort? range from closer to nature is specially designed to help reduce air bubbles in the milk and to encourage a good latch-on to help reduce the risk of baby ingesting air during feeding. The air vents down through the tube and into the air-space at the base of the bottle, completely bypassing the milk. Closer to Nature advanced comfort? Bottles provide optimum venting during feeding via a unique tube and valve system. They also help provide a continual feeding action via an easy-latch-on teat. The breast like shape of the Closer to Nature teat allows baby to latch on easily and further supports the transition between bottle and breast. Flex and stretch ripples allow the Closer to Nature teat to mimic the natural flex and movement of mum?s breast. Designed to be held in the most natural position during feeding, the compact shape of Closer to Nature bottles allows baby to be closer to you. For total reassurance, all of our products are free from Bisphenol A (BPA).",1100,22.876296960998502,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/31UbfHfZDeL._SY300_SX300_QL70_FMwebp_.jpg,
B019PG0FPO,https://www.amazon.com/dp/B019PG0FPO,"Evenflo Feeding Classic Glass Bottle, Twist Bottles, 8 Oz, 1-Pack of 6 Bottles","Evenflo Feeding Classic Glass Bottle, Twist Bottles, 8 Oz, 1-Pack of 6 Bottles","evenflo feeding classic glass bottle, twist bottles, 8 oz, 1-pack of 6 bottles",13,"Evenflo Feeding Classic Glass Bottle, Twist Bottles , of",Evenflo,Evenflo,4.6,1057.0,16.99,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"With a new twist on an iconic classic, Evenflo feeding's glass Bottle offers style on top of superior sanitizing, recycling, and sustainability. The tempered glass Bottle includes a classic slow flow soft silicone nipple with micro air vents to help prevent nipple collapse.",274,32.03502381712392,bottle_set,False,True,False,True,https://m.media-amazon.com/images/I/41L6k+0VTEL._SY300_SX300_QL70_FMwebp_.jpg,
B0FVXGM263,https://www.amazon.com/dp/B0FVXGM263,"2 Pack Baby Bottle Handles Compatible with 5OZ/9OZ Plastic Glass Tommee Tippee Bottles, Bottle Handles for Baby Self Feeding & Hands Free Use, Supports Baby Grip Training, New Mom","2 Pack Baby Bottle Handles Compatible with 5OZ/9OZ Plastic Glass Tommee Tippee Bottles, Bottle Handles for Baby Self Feeding & Hands Free Use, Supports Baby Grip Training, New Mom","2 pack baby bottle handles compatible with 5oz/9oz plastic glass tommee tippee bottles, bottle handles for baby self feeding & hands free use, supports baby grip training, new mom",29,"Baby Bottle Handles Compatible with / Plastic Glass Tommee Tippee Bottles, Bottle Handles for Baby Self Feeding & Hands Free Use, Supports Baby Grip Training, New Mom",Saeselysium,SAESELYSIUM,5.0,1.0,8.99,$,budget,Baby Products,Bottle Handles,Baby Products > Feeding > Bottle-Feeding > Bottle Handles,"Baby Bottle Handles Compatible with 5OZ/9OZ Plastic Glass Tommee Tippee Bottles, Bottle Handles for Baby Self Feeding & Hands Free Use, Supports Baby Grip Training, New Mom",172,3.4657359027997265,bottle_set,True,False,True,True,https://m.media-amazon.com/images/I/51yn2Vg8v1L._AC_SY300_SX300_QL70_FMwebp_.jpg,
B018HAV95O,https://www.amazon.com/dp/B018HAV95O,"Tommee Tippee CTN Newborn Bottle Starter Set, Assorted color","Tommee Tippee CTN Newborn Bottle Starter Set, Assorted color","tommee tippee ctn newborn bottle starter set, assorted color",9,"Tommee Tippee CTN Newborn Bottle Starter Set, Assorted color",Tommee Tippee,Tommee Tippee,4.6,1284.0,98.48,$,luxury,Baby Products,Bottle Sets,Baby Products > Feeding > Bottle-Feeding > Bottle Sets,"With our award-winning Closer to Nature® baby bottle, switching between breast and bottle feeding has never been simpler. In fact, with guaranteed acceptance* and built-in anti-colic valve, it could just be the best thing for baby, since you! Inspired by mum, designed by experts. Our easy latch-on teat has been designed with breastfeeding experts to mimic the natural flex, stretch and movement of a mum’s breast. Made of super soft silicone, the teat also feels closer to skin for complete comfort at feeding time.Together with the bottle’s sensitive valve, the wide bottle neck encourages your baby’s intuitive feeding action. Designed to be held in the most natural position during feeding, the compact shape of the bottle also allows baby to be closer to you.Tommee Tippee Closer to Nature® baby bottles are available in a wide range of sizes, colours and decorations. Teats are available in a range of flow rates too, so the milk can flow faster as your baby gets hungrier!The wide neck bottle makes cleaning easy and the bottles are suitable for use in the dishwasher, microwave and steam sterilisers. Simply unscrew your baby bottle into three parts for easy cleaning and sterilising.* Acceptance guaranteed - 92% of parents who used Closer to Nature® teats with their babies recalled that they accepted it within the first 3 attempts, based on 1200 parents questioned.** Mum recommended: 97 Percent mums recommend Tommee Tippee Closer to Nature bottles** Which flow rate do I need?We offer different flow rates to keep up with your growing baby. Every baby is different but as a guide we suggest slow flow for 0+months, medium flow for 3+ months and fast flow for 6+ months. Closer to Nature teats are only compatible with Closer to Nature bottles.How often should I replace the bottle teats?We recommend changing your bottle teats every two months. And you should change them immediately if they're damaged, weak or have been bitten by tiny teeth.",1958,32.92916438771487,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/51Wi2V9LqmL._SY300_SX300_QL70_FMwebp_.jpg,
